Timestamp,"Ithaca, NY, United States Daytime","Ithaca, NY, United States Humidity","Ithaca, NY, United States Condition","Ithaca, NY, United States Temp"
2024-11-10T15:00:00-05:00 New_York,,57,cloudy,47
2024-11-10T16:00:00-05:00 New_York,,58,cloudy,46
2024-11-10T16:48:00-05:00 New_York,FALSE,,,
2024-11-10T17:00:00-05:00 New_York,,60,cloudy,46
2024-11-10T18:00:00-05:00 New_York,,76,rain,45
2024-11-10T19:00:00-05:00 New_York,,84,rain,44
2024-11-10T20:00:00-05:00 New_York,,91,showers,44
2024-11-10T21:00:00-05:00 New_York,,91,showers,41
2024-11-10T22:00:00-05:00 New_York,,91,showers,41
2024-11-10T23:00:00-05:00 New_York,,71,cloudy,43
2024-11-11T00:00:00-05:00 New_York,,95,showers,44
2024-11-11T01:00:00-05:00 New_York,,95,showers,44
2024-11-11T02:00:00-05:00 New_York,,95,cloudy,45
2024-11-11T03:00:00-05:00 New_York,,93,cloudy,46
2024-11-11T04:00:00-05:00 New_York,,92,cloudy,48
2024-11-11T05:00:00-05:00 New_York,,91,cloudy,49
2024-11-11T06:00:00-05:00 New_York,,88,cloudy,50
2024-11-11T06:53:00-05:00 New_York,TRUE,,,
2024-11-11T07:00:00-05:00 New_York,,86,cloudy,51
2024-11-11T08:00:00-05:00 New_York,,84,cloudy,51
2024-11-11T09:00:00-05:00 New_York,,83,cloudy,52
2024-11-11T10:00:00-05:00 New_York,,82,cloudy,52
2024-11-11T11:00:00-05:00 New_York,,81,cloudy,52
2024-11-11T12:00:00-05:00 New_York,,80,cloudy,53
2024-11-11T13:00:00-05:00 New_York,,80,cloudy,53
2024-11-11T14:00:00-05:00 New_York,,80,cloudy,53
2024-11-11T15:00:00-05:00 New_York,,81,cloudy,53
2024-11-11T16:00:00-05:00 New_York,,81,cloudy,52
2024-11-11T16:47:00-05:00 New_York,FALSE,,,
2024-11-11T17:00:00-05:00 New_York,,82,cloudy,52
2024-11-11T18:00:00-05:00 New_York,,81,cloudy,51
2024-11-11T19:00:00-05:00 New_York,,80,cloudy,51
2024-11-11T20:00:00-05:00 New_York,,80,cloudy,50
2024-11-11T21:00:00-05:00 New_York,,83,cloudy,49
2024-11-11T22:00:00-05:00 New_York,,84,cloudy,48
2024-11-11T23:00:00-05:00 New_York,,96,showers,47
2024-11-12T00:00:00-05:00 New_York,,80,cloudy,45
2024-11-12T01:00:00-05:00 New_York,,79,cloudy,44
2024-11-12T02:00:00-05:00 New_York,,78,cloudy,43
2024-11-12T03:00:00-05:00 New_York,,81,cloudy,42
2024-11-12T04:00:00-05:00 New_York,,82,cloudy,41
2024-11-12T05:00:00-05:00 New_York,,83,cloudy,40
2024-11-12T06:00:00-05:00 New_York,,82,cloudy,39
2024-11-12T06:54:00-05:00 New_York,TRUE,,,
2024-11-12T07:00:00-05:00 New_York,,81,cloudy,38
2024-11-12T08:00:00-05:00 New_York,,80,cloudy,37
2024-11-12T09:00:00-05:00 New_York,,78,cloudy,37
2024-11-12T10:00:00-05:00 New_York,,77,cloudy,37
2024-11-12T11:00:00-05:00 New_York,,76,cloudy,37
2024-11-12T12:00:00-05:00 New_York,,72,cloudy,37
2024-11-12T13:00:00-05:00 New_York,,70,cloudy,38
2024-11-12T14:00:00-05:00 New_York,,68,cloudy,38
2024-11-12T15:00:00-05:00 New_York,,68,cloudy,38
2024-11-12T16:00:00-05:00 New_York,,67,cloudy,37
2024-11-12T16:46:00-05:00 New_York,FALSE,,,
2024-11-12T17:00:00-05:00 New_York,,67,partlyCloudy,37
2024-11-12T18:00:00-05:00 New_York,,70,partlyCloudy,36
2024-11-12T19:00:00-05:00 New_York,,71,partlyCloudy,35
2024-11-12T20:00:00-05:00 New_York,,73,cloudy,34
2024-11-12T21:00:00-05:00 New_York,,76,cloudy,38
2024-11-12T22:00:00-05:00 New_York,,78,cloudy,36
2024-11-12T23:00:00-05:00 New_York,,81,cloudy,35
2024-11-13T00:00:00-05:00 New_York,,78,cloudy,29
2024-11-13T01:00:00-05:00 New_York,,79,cloudy,27
2024-11-13T02:00:00-05:00 New_York,,80,clear,26
2024-11-13T03:00:00-05:00 New_York,,81,clear,25
2024-11-13T04:00:00-05:00 New_York,,82,clear,25
2024-11-13T05:00:00-05:00 New_York,,83,clear,24
2024-11-13T06:00:00-05:00 New_York,,85,clear,24
2024-11-13T06:55:00-05:00 New_York,TRUE,,,
2024-11-13T07:00:00-05:00 New_York,,86,clear,26
2024-11-13T08:00:00-05:00 New_York,,87,clear,28
2024-11-13T09:00:00-05:00 New_York,,72,clear,31
2024-11-13T10:00:00-05:00 New_York,,64,clear,35
2024-11-13T11:00:00-05:00 New_York,,56,clear,39
2024-11-13T12:00:00-05:00 New_York,,50,clear,42
2024-11-13T13:00:00-05:00 New_York,,46,clear,43
2024-11-13T14:00:00-05:00 New_York,,43,clear,44
2024-11-13T15:00:00-05:00 New_York,,46,clear,43
2024-11-13T16:00:00-05:00 New_York,,47,clear,41
2024-11-13T16:45:00-05:00 New_York,FALSE,,,
2024-11-13T17:00:00-05:00 New_York,,48,clear,39
2024-11-13T18:00:00-05:00 New_York,,52,cloudy,36
2024-11-13T19:00:00-05:00 New_York,,53,cloudy,34
2024-11-13T20:00:00-05:00 New_York,,55,cloudy,33
2024-11-13T21:00:00-05:00 New_York,,55,cloudy,32
2024-11-13T22:00:00-05:00 New_York,,56,cloudy,31
2024-11-13T23:00:00-05:00 New_York,,75,cloudy,30
2024-11-14T00:00:00-05:00 New_York,,56,partlyCloudy,30
2024-11-14T01:00:00-05:00 New_York,,56,partlyCloudy,30
2024-11-14T02:00:00-05:00 New_York,,57,cloudy,30
2024-11-14T03:00:00-05:00 New_York,,53,cloudy,31
2024-11-14T04:00:00-05:00 New_York,,51,cloudy,31
2024-11-14T05:00:00-05:00 New_York,,49,cloudy,31
2024-11-14T06:00:00-05:00 New_York,,48,cloudy,32
2024-11-14T06:56:00-05:00 New_York,TRUE,,,
2024-11-14T07:00:00-05:00 New_York,,47,cloudy,33
2024-11-14T08:00:00-05:00 New_York,,47,cloudy,35
2024-11-14T09:00:00-05:00 New_York,,47,cloudy,36
2024-11-14T10:00:00-05:00 New_York,,46,cloudy,38
2024-11-14T11:00:00-05:00 New_York,,46,cloudy,39
2024-11-14T12:00:00-05:00 New_York,,52,cloudy,40
2024-11-14T13:00:00-05:00 New_York,,54,cloudy,40
2024-11-14T14:00:00-05:00 New_York,,57,cloudy,40
2024-11-14T15:00:00-05:00 New_York,,64,cloudy,40
2024-11-14T16:00:00-05:00 New_York,,68,cloudy,40
2024-11-14T16:44:00-05:00 New_York,FALSE,,,
2024-11-14T17:00:00-05:00 New_York,,71,cloudy,39
2024-11-14T18:00:00-05:00 New_York,,79,cloudy,38
2024-11-14T19:00:00-05:00 New_York,,83,cloudy,38
2024-11-14T20:00:00-05:00 New_York,,87,cloudy,37
2024-11-14T21:00:00-05:00 New_York,,92,rain,36
2024-11-14T22:00:00-05:00 New_York,,94,rain,35
2024-11-14T23:00:00-05:00 New_York,,55,partlyCloudy,35
2024-11-15T00:00:00-05:00 New_York,,59,cloudy,32
2024-11-15T01:00:00-05:00 New_York,,58,cloudy,31
2024-11-15T02:00:00-05:00 New_York,,58,cloudy,31
2024-11-15T03:00:00-05:00 New_York,,58,cloudy,31
2024-11-15T04:00:00-05:00 New_York,,58,cloudy,31
2024-11-15T05:00:00-05:00 New_York,,58,cloudy,31
2024-11-15T06:00:00-05:00 New_York,,61,cloudy,31
2024-11-15T06:58:00-05:00 New_York,TRUE,,,
2024-11-15T07:00:00-05:00 New_York,,62,cloudy,32
2024-11-15T08:00:00-05:00 New_York,,63,partlyCloudy,35
2024-11-15T09:00:00-05:00 New_York,,66,partlyCloudy,39
2024-11-15T10:00:00-05:00 New_York,,68,partlyCloudy,42
2024-11-15T11:00:00-05:00 New_York,,69,clear,45
2024-11-15T12:00:00-05:00 New_York,,57,clear,48
2024-11-15T13:00:00-05:00 New_York,,52,clear,49
2024-11-15T14:00:00-05:00 New_York,,46,clear,50
2024-11-15T15:00:00-05:00 New_York,,46,clear,50
2024-11-15T16:00:00-05:00 New_York,,47,clear,48
2024-11-15T16:43:00-05:00 New_York,FALSE,,,
2024-11-15T17:00:00-05:00 New_York,,47,clear,44
2024-11-15T18:00:00-05:00 New_York,,60,clear,39
2024-11-15T19:00:00-05:00 New_York,,66,clear,36
2024-11-15T20:00:00-05:00 New_York,,73,clear,33
2024-11-15T21:00:00-05:00 New_York,,76,clear,32
2024-11-15T22:00:00-05:00 New_York,,77,clear,31
2024-11-15T23:00:00-05:00 New_York,,61,cloudy,29
2024-11-16T00:00:00-05:00 New_York,,93,clear,31
2024-11-16T01:00:00-05:00 New_York,,94,clear,31
2024-11-16T02:00:00-05:00 New_York,,95,clear,31
2024-11-16T03:00:00-05:00 New_York,,92,clear,32
2024-11-16T04:00:00-05:00 New_York,,91,clear,32
2024-11-16T05:00:00-05:00 New_York,,90,clear,32
2024-11-16T06:00:00-05:00 New_York,,93,partlyCloudy,32
2024-11-16T06:59:00-05:00 New_York,TRUE,,,
2024-11-16T07:00:00-05:00 New_York,,94,cloudy,34
2024-11-16T08:00:00-05:00 New_York,,96,partlyCloudy,36
2024-11-16T09:00:00-05:00 New_York,,87,partlyCloudy,38
2024-11-16T10:00:00-05:00 New_York,,83,partlyCloudy,41
2024-11-16T11:00:00-05:00 New_York,,79,clear,43
2024-11-16T12:00:00-05:00 New_York,,71,clear,45
2024-11-16T13:00:00-05:00 New_York,,67,clear,46
2024-11-16T14:00:00-05:00 New_York,,63,clear,47
2024-11-16T15:00:00-05:00 New_York,,70,partlyCloudy,47
2024-11-16T16:00:00-05:00 New_York,,73,partlyCloudy,46
2024-11-16T16:42:00-05:00 New_York,FALSE,,,
2024-11-16T17:00:00-05:00 New_York,,76,partlyCloudy,46
2024-11-16T18:00:00-05:00 New_York,,78,partlyCloudy,45
2024-11-16T19:00:00-05:00 New_York,,79,partlyCloudy,44
2024-11-16T20:00:00-05:00 New_York,,80,cloudy,44
2024-11-16T21:00:00-05:00 New_York,,82,cloudy,41
2024-11-16T22:00:00-05:00 New_York,,83,cloudy,40
2024-11-16T23:00:00-05:00 New_York,,91,clear,40
2024-11-17T00:00:00-05:00 New_York,,88,cloudy,41
2024-11-17T01:00:00-05:00 New_York,,88,cloudy,41
2024-11-17T02:00:00-05:00 New_York,,88,cloudy,41
2024-11-17T03:00:00-05:00 New_York,,88,cloudy,41
2024-11-17T04:00:00-05:00 New_York,,88,cloudy,41
2024-11-17T05:00:00-05:00 New_York,,87,cloudy,41
2024-11-17T06:00:00-05:00 New_York,,87,cloudy,41
2024-11-17T07:00:00-05:00 New_York,TRUE,87,cloudy,41
2024-11-17T08:00:00-05:00 New_York,,86,cloudy,41
2024-11-17T09:00:00-05:00 New_York,,82,cloudy,42
2024-11-17T10:00:00-05:00 New_York,,80,cloudy,43
2024-11-17T11:00:00-05:00 New_York,,78,cloudy,44
2024-11-17T12:00:00-05:00 New_York,,74,cloudy,45
2024-11-17T13:00:00-05:00 New_York,,73,cloudy,46
2024-11-17T14:00:00-05:00 New_York,,71,cloudy,47
2024-11-17T15:00:00-05:00 New_York,,72,cloudy,47
2024-11-17T16:00:00-05:00 New_York,,72,cloudy,47
2024-11-17T16:41:00-05:00 New_York,FALSE,,,
2024-11-17T17:00:00-05:00 New_York,,72,cloudy,45
2024-11-17T18:00:00-05:00 New_York,,74,cloudy,44
2024-11-17T19:00:00-05:00 New_York,,75,cloudy,42
2024-11-17T20:00:00-05:00 New_York,,76,partlyCloudy,41
2024-11-17T21:00:00-05:00 New_York,,78,partlyCloudy,41
2024-11-17T22:00:00-05:00 New_York,,79,partlyCloudy,41
2024-11-17T23:00:00-05:00 New_York,,87,cloudy,41
2024-11-18T00:00:00-05:00 New_York,,79,cloudy,41
2024-11-18T01:00:00-05:00 New_York,,79,cloudy,41
2024-11-18T02:00:00-05:00 New_York,,78,cloudy,42
2024-11-18T03:00:00-05:00 New_York,,83,cloudy,42
2024-11-18T04:00:00-05:00 New_York,,85,cloudy,43
2024-11-18T05:00:00-05:00 New_York,,87,cloudy,44
2024-11-18T06:00:00-05:00 New_York,,86,cloudy,45
2024-11-18T07:00:00-05:00 New_York,,85,cloudy,46
2024-11-18T07:01:00-05:00 New_York,TRUE,,,
2024-11-18T08:00:00-05:00 New_York,,84,cloudy,47
2024-11-18T09:00:00-05:00 New_York,,81,cloudy,47
2024-11-18T10:00:00-05:00 New_York,,79,cloudy,47
2024-11-18T11:00:00-05:00 New_York,,77,cloudy,48
2024-11-18T12:00:00-05:00 New_York,,74,cloudy,48
2024-11-18T13:00:00-05:00 New_York,,72,cloudy,50
2024-11-18T14:00:00-05:00 New_York,,71,cloudy,52
2024-11-18T15:00:00-05:00 New_York,,56,clear,52
2024-11-18T16:00:00-05:00 New_York,,59,clear,50
2024-11-18T16:41:00-05:00 New_York,FALSE,,,
2024-11-18T17:00:00-05:00 New_York,,67,partlyCloudy,48
2024-11-18T18:00:00-05:00 New_York,,75,clear,45
2024-11-18T19:00:00-05:00 New_York,,80,clear,42
2024-11-18T20:00:00-05:00 New_York,,85,clear,40
2024-11-18T21:00:00-05:00 New_York,,89,clear,39
2024-11-18T22:00:00-05:00 New_York,,90,clear,37
2024-11-18T23:00:00-05:00 New_York,,80,cloudy,36
2024-11-19T00:00:00-05:00 New_York,,92,clear,35
2024-11-19T01:00:00-05:00 New_York,,92,clear,34
2024-11-19T02:00:00-05:00 New_York,,93,clear,33
2024-11-19T03:00:00-05:00 New_York,,94,clear,32
2024-11-19T04:00:00-05:00 New_York,,95,showers,32
2024-11-19T05:00:00-05:00 New_York,,95,showers,31
2024-11-19T06:00:00-05:00 New_York,,96,showers,31
2024-11-19T07:00:00-05:00 New_York,,96,showers,32
2024-11-19T07:03:00-05:00 New_York,TRUE,,,
2024-11-19T08:00:00-05:00 New_York,,96,showers,35
2024-11-19T09:00:00-05:00 New_York,,92,partlyCloudy,38
2024-11-19T10:00:00-05:00 New_York,,83,partlyCloudy,41
2024-11-19T11:00:00-05:00 New_York,,78,cloudy,43
2024-11-19T12:00:00-05:00 New_York,,70,cloudy,44
2024-11-19T13:00:00-05:00 New_York,,71,cloudy,45
2024-11-19T14:00:00-05:00 New_York,,70,cloudy,45
2024-11-19T15:00:00-05:00 New_York,,73,partlyCloudy,45
2024-11-19T16:00:00-05:00 New_York,,74,partlyCloudy,45
2024-11-19T16:40:00-05:00 New_York,FALSE,,,
2024-11-19T17:00:00-05:00 New_York,,76,partlyCloudy,44
2024-11-19T18:00:00-05:00 New_York,,78,partlyCloudy,44
2024-11-19T19:00:00-05:00 New_York,,78,cloudy,43
2024-11-19T20:00:00-05:00 New_York,,80,showers,43
2024-11-19T21:00:00-05:00 New_York,,81,showers,43
2024-11-19T22:00:00-05:00 New_York,,81,cloudy,43
2024-11-19T23:00:00-05:00 New_York,,81,showers,43
2024-11-20T00:00:00-05:00 New_York,,74,cloudy,45
2024-11-20T01:00:00-05:00 New_York,,74,cloudy,45
2024-11-20T02:00:00-05:00 New_York,,75,partlyCloudy,46
2024-11-20T03:00:00-05:00 New_York,,75,partlyCloudy,46
2024-11-20T04:00:00-05:00 New_York,,76,partlyCloudy,46
2024-11-20T05:00:00-05:00 New_York,,76,cloudy,46
2024-11-20T06:00:00-05:00 New_York,,82,cloudy,46
2024-11-20T07:00:00-05:00 New_York,,85,cloudy,46
2024-11-20T07:04:00-05:00 New_York,TRUE,,,
2024-11-20T08:00:00-05:00 New_York,,88,cloudy,46
2024-11-20T09:00:00-05:00 New_York,,88,cloudy,47
2024-11-20T10:00:00-05:00 New_York,,89,cloudy,47
2024-11-20T11:00:00-05:00 New_York,,89,cloudy,48
2024-11-20T12:00:00-05:00 New_York,,87,cloudy,49
2024-11-20T13:00:00-05:00 New_York,,86,cloudy,50
2024-11-20T14:00:00-05:00 New_York,,85,cloudy,50
2024-11-20T15:00:00-05:00 New_York,,88,cloudy,50
2024-11-20T16:00:00-05:00 New_York,,89,cloudy,50
2024-11-20T16:39:00-05:00 New_York,FALSE,,,
2024-11-20T17:00:00-05:00 New_York,,91,cloudy,50
2024-11-20T18:00:00-05:00 New_York,,92,cloudy,50
2024-11-20T19:00:00-05:00 New_York,,93,cloudy,50
2024-11-20T20:00:00-05:00 New_York,,94,cloudy,49
2024-11-20T21:00:00-05:00 New_York,,94,rain,48
2024-11-20T22:00:00-05:00 New_York,,94,rain,48
2024-11-20T23:00:00-05:00 New_York,,73,cloudy,48
2024-11-21T00:00:00-05:00 New_York,,92,rain,48
2024-11-21T01:00:00-05:00 New_York,,91,rain,48
2024-11-21T02:00:00-05:00 New_York,,90,rain,47
2024-11-21T03:00:00-05:00 New_York,,86,rain,46
2024-11-21T04:00:00-05:00 New_York,,84,rain,44
2024-11-21T05:00:00-05:00 New_York,,83,cloudy,43
2024-11-21T06:00:00-05:00 New_York,,80,cloudy,42
2024-11-21T07:00:00-05:00 New_York,,79,cloudy,41
2024-11-21T07:05:00-05:00 New_York,TRUE,,,
2024-11-21T08:00:00-05:00 New_York,,78,partlyCloudy,41
2024-11-21T09:00:00-05:00 New_York,,74,partlyCloudy,42
2024-11-21T10:00:00-05:00 New_York,,72,partlyCloudy,43
2024-11-21T11:00:00-05:00 New_York,,70,clear,44
2024-11-21T12:00:00-05:00 New_York,,65,clear,44
2024-11-21T13:00:00-05:00 New_York,,63,partlyCloudy,44
2024-11-21T14:00:00-05:00 New_York,,60,partlyCloudy,44
2024-11-21T15:00:00-05:00 New_York,,73,partlyCloudy,43
2024-11-21T16:00:00-05:00 New_York,,80,partlyCloudy,42
2024-11-21T16:38:00-05:00 New_York,FALSE,,,
2024-11-21T17:00:00-05:00 New_York,,86,cloudy,41
2024-11-21T18:00:00-05:00 New_York,,91,rain,40
2024-11-21T19:00:00-05:00 New_York,,94,rain,39
2024-11-21T20:00:00-05:00 New_York,,96,ice,38
2024-11-21T21:00:00-05:00 New_York,,97,ice,40
2024-11-21T22:00:00-05:00 New_York,,97,ice,40
2024-11-21T23:00:00-05:00 New_York,,95,cloudy,37
2024-11-22T00:00:00-05:00 New_York,,97,snow,36
2024-11-22T01:00:00-05:00 New_York,,97,snow,36
2024-11-22T02:00:00-05:00 New_York,,98,snow,35
2024-11-22T03:00:00-05:00 New_York,,98,snow,35
2024-11-22T04:00:00-05:00 New_York,,98,snow,35
2024-11-22T05:00:00-05:00 New_York,,98,snow,35
2024-11-22T06:00:00-05:00 New_York,,98,snow,35
2024-11-22T07:00:00-05:00 New_York,,98,snow,35
2024-11-22T07:06:00-05:00 New_York,TRUE,,,
2024-11-22T08:00:00-05:00 New_York,,98,snow,35
2024-11-22T09:00:00-05:00 New_York,,97,snow,35
2024-11-22T10:00:00-05:00 New_York,,97,snow,36
2024-11-22T11:00:00-05:00 New_York,,97,snow,36
2024-11-22T12:00:00-05:00 New_York,,95,snow,37
2024-11-22T13:00:00-05:00 New_York,,94,snow,37
2024-11-22T14:00:00-05:00 New_York,,93,snow,37
2024-11-22T15:00:00-05:00 New_York,,95,snow,37
2024-11-22T16:00:00-05:00 New_York,,95,snow,37
2024-11-22T16:38:00-05:00 New_York,FALSE,,,
2024-11-22T17:00:00-05:00 New_York,,96,snow,37
2024-11-22T18:00:00-05:00 New_York,,97,snow,37
2024-11-22T19:00:00-05:00 New_York,,97,snow,37
2024-11-22T20:00:00-05:00 New_York,,98,cloudy,37
2024-11-22T21:00:00-05:00 New_York,,98,cloudy,36
2024-11-22T22:00:00-05:00 New_York,,97,cloudy,36
2024-11-22T23:00:00-05:00 New_York,,97,snow,35
2024-11-23T00:00:00-05:00 New_York,,97,showers,32
2024-11-23T01:00:00-05:00 New_York,,97,showers,31
2024-11-23T02:00:00-05:00 New_York,,98,ice,31
2024-11-23T03:00:00-05:00 New_York,,98,ice,31
2024-11-23T04:00:00-05:00 New_York,,98,ice,32
2024-11-23T05:00:00-05:00 New_York,,98,cloudy,33
2024-11-23T06:00:00-05:00 New_York,,97,cloudy,34
2024-11-23T07:00:00-05:00 New_York,,97,cloudy,35
2024-11-23T07:08:00-05:00 New_York,TRUE,,,
2024-11-23T08:00:00-05:00 New_York,,97,cloudy,36
2024-11-23T09:00:00-05:00 New_York,,93,cloudy,37
2024-11-23T10:00:00-05:00 New_York,,91,cloudy,38
2024-11-23T11:00:00-05:00 New_York,,89,cloudy,39
2024-11-23T12:00:00-05:00 New_York,,90,cloudy,39
2024-11-23T13:00:00-05:00 New_York,,90,cloudy,39
2024-11-23T14:00:00-05:00 New_York,,90,cloudy,40
2024-11-23T15:00:00-05:00 New_York,,93,cloudy,40
2024-11-23T16:00:00-05:00 New_York,,94,cloudy,41
2024-11-23T16:37:00-05:00 New_York,FALSE,,,
2024-11-23T17:00:00-05:00 New_York,,95,cloudy,41
2024-11-23T18:00:00-05:00 New_York,,95,cloudy,42
2024-11-23T19:00:00-05:00 New_York,,94,cloudy,42
2024-11-23T20:00:00-05:00 New_York,,94,cloudy,42
2024-11-23T21:00:00-05:00 New_York,,93,cloudy,40
2024-11-23T22:00:00-05:00 New_York,,93,cloudy,40
2024-11-23T23:00:00-05:00 New_York,,97,showers,39
2024-11-24T00:00:00-05:00 New_York,,87,cloudy,40
2024-11-24T01:00:00-05:00 New_York,,86,cloudy,39
2024-11-24T02:00:00-05:00 New_York,,85,cloudy,39
2024-11-24T03:00:00-05:00 New_York,,86,cloudy,39
2024-11-24T04:00:00-05:00 New_York,,87,cloudy,39
2024-11-24T05:00:00-05:00 New_York,,88,cloudy,39
2024-11-24T06:00:00-05:00 New_York,,91,cloudy,39
2024-11-24T07:00:00-05:00 New_York,,92,cloudy,39
2024-11-24T07:09:00-05:00 New_York,TRUE,,,
2024-11-24T08:00:00-05:00 New_York,,93,cloudy,40
2024-11-24T09:00:00-05:00 New_York,,83,cloudy,40
2024-11-24T10:00:00-05:00 New_York,,78,cloudy,41
2024-11-24T11:00:00-05:00 New_York,,73,clear,42
2024-11-24T12:00:00-05:00 New_York,,71,partlyCloudy,42
2024-11-24T13:00:00-05:00 New_York,,70,partlyCloudy,43
2024-11-24T14:00:00-05:00 New_York,,68,partlyCloudy,43
2024-11-24T15:00:00-05:00 New_York,,72,partlyCloudy,43
2024-11-24T16:00:00-05:00 New_York,,73,partlyCloudy,42
2024-11-24T16:37:00-05:00 New_York,FALSE,,,
2024-11-24T17:00:00-05:00 New_York,,75,cloudy,40
2024-11-24T18:00:00-05:00 New_York,,80,cloudy,39
2024-11-24T19:00:00-05:00 New_York,,82,cloudy,38
2024-11-24T20:00:00-05:00 New_York,,85,cloudy,36
2024-11-24T21:00:00-05:00 New_York,,87,cloudy,37
2024-11-24T22:00:00-05:00 New_York,,87,cloudy,37
2024-11-24T23:00:00-05:00 New_York,,90,cloudy,36
2024-11-25T00:00:00-05:00 New_York,,81,cloudy,37
2024-11-25T01:00:00-05:00 New_York,,82,cloudy,37
2024-11-25T02:00:00-05:00 New_York,,83,cloudy,37
2024-11-25T03:00:00-05:00 New_York,,84,cloudy,37
2024-11-25T04:00:00-05:00 New_York,,85,cloudy,37
2024-11-25T05:00:00-05:00 New_York,,86,cloudy,36
2024-11-25T06:00:00-05:00 New_York,,85,cloudy,36
2024-11-25T07:00:00-05:00 New_York,,85,cloudy,36
2024-11-25T07:10:00-05:00 New_York,TRUE,,,
2024-11-25T08:00:00-05:00 New_York,,85,cloudy,37
2024-11-25T09:00:00-05:00 New_York,,81,cloudy,38
2024-11-25T10:00:00-05:00 New_York,,79,cloudy,40
2024-11-25T11:00:00-05:00 New_York,,77,partlyCloudy,41
2024-11-25T12:00:00-05:00 New_York,,74,partlyCloudy,43
2024-11-25T13:00:00-05:00 New_York,,73,partlyCloudy,43
2024-11-25T14:00:00-05:00 New_York,,72,cloudy,44
2024-11-25T15:00:00-05:00 New_York,,75,cloudy,44
2024-11-25T16:00:00-05:00 New_York,,76,cloudy,44
2024-11-25T16:36:00-05:00 New_York,FALSE,,,
2024-11-25T17:00:00-05:00 New_York,,77,partlyCloudy,44
2024-11-25T18:00:00-05:00 New_York,,78,partlyCloudy,44
2024-11-25T19:00:00-05:00 New_York,,78,partlyCloudy,44
2024-11-25T20:00:00-05:00 New_York,,78,cloudy,45
2024-11-25T21:00:00-05:00 New_York,,78,cloudy,43
2024-11-25T22:00:00-05:00 New_York,,78,cloudy,43
2024-11-25T23:00:00-05:00 New_York,,79,cloudy,44
2024-11-26T00:00:00-05:00 New_York,,89,cloudy,44
2024-11-26T01:00:00-05:00 New_York,,89,cloudy,44
2024-11-26T02:00:00-05:00 New_York,,90,cloudy,44
2024-11-26T03:00:00-05:00 New_York,,93,rain,44
2024-11-26T04:00:00-05:00 New_York,,95,rain,44
2024-11-26T05:00:00-05:00 New_York,,96,showers,43
2024-11-26T06:00:00-05:00 New_York,,95,showers,43
2024-11-26T07:00:00-05:00 New_York,,95,showers,44
2024-11-26T07:11:00-05:00 New_York,TRUE,,,
2024-11-26T08:00:00-05:00 New_York,,94,cloudy,45
2024-11-26T09:00:00-05:00 New_York,,89,cloudy,46
2024-11-26T10:00:00-05:00 New_York,,87,cloudy,47
2024-11-26T11:00:00-05:00 New_York,,84,cloudy,48
2024-11-26T12:00:00-05:00 New_York,,76,cloudy,48
2024-11-26T13:00:00-05:00 New_York,,72,cloudy,48
2024-11-26T14:00:00-05:00 New_York,,68,partlyCloudy,47
2024-11-26T15:00:00-05:00 New_York,,70,partlyCloudy,46
2024-11-26T16:00:00-05:00 New_York,,71,partlyCloudy,45
2024-11-26T16:36:00-05:00 New_York,FALSE,,,
2024-11-26T17:00:00-05:00 New_York,,72,cloudy,43
2024-11-26T18:00:00-05:00 New_York,,76,cloudy,42
2024-11-26T19:00:00-05:00 New_York,,79,cloudy,41
2024-11-26T20:00:00-05:00 New_York,,81,partlyCloudy,39
2024-11-26T21:00:00-05:00 New_York,,83,partlyCloudy,40
2024-11-26T22:00:00-05:00 New_York,,83,partlyCloudy,40
2024-11-26T23:00:00-05:00 New_York,,88,cloudy,38
2024-11-27T00:00:00-05:00 New_York,,75,cloudy,37
2024-11-27T01:00:00-05:00 New_York,,76,cloudy,37
2024-11-27T02:00:00-05:00 New_York,,78,cloudy,37
2024-11-27T03:00:00-05:00 New_York,,76,cloudy,36
2024-11-27T04:00:00-05:00 New_York,,75,cloudy,36
2024-11-27T05:00:00-05:00 New_York,,74,cloudy,35
2024-11-27T06:00:00-05:00 New_York,,77,cloudy,34
2024-11-27T07:00:00-05:00 New_York,,79,cloudy,34
2024-11-27T07:12:00-05:00 New_York,TRUE,,,
2024-11-27T08:00:00-05:00 New_York,,80,cloudy,35
2024-11-27T09:00:00-05:00 New_York,,76,cloudy,36
2024-11-27T10:00:00-05:00 New_York,,73,cloudy,37
2024-11-27T11:00:00-05:00 New_York,,71,cloudy,39
2024-11-27T12:00:00-05:00 New_York,,66,cloudy,40
2024-11-27T13:00:00-05:00 New_York,,64,cloudy,41
2024-11-27T14:00:00-05:00 New_York,,62,cloudy,41
2024-11-27T15:00:00-05:00 New_York,,63,cloudy,41
2024-11-27T16:00:00-05:00 New_York,,64,cloudy,41
2024-11-27T16:35:00-05:00 New_York,FALSE,,,
2024-11-27T17:00:00-05:00 New_York,,65,partlyCloudy,40
2024-11-27T18:00:00-05:00 New_York,,67,partlyCloudy,40
2024-11-27T19:00:00-05:00 New_York,,68,partlyCloudy,39
2024-11-27T20:00:00-05:00 New_York,,69,partlyCloudy,38
2024-11-27T21:00:00-05:00 New_York,,73,partlyCloudy,38
2024-11-27T22:00:00-05:00 New_York,,75,partlyCloudy,37
2024-11-27T23:00:00-05:00 New_York,,72,cloudy,37
2024-11-28T00:00:00-05:00 New_York,,87,cloudy,32
